,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,odometer,fuel_note
1051,Mitsubishi,i-MiEV,i-MiEV,49,26.03.2017,64.1,6.42,Electricity,Summer tires,1,1,0,Normal,11.56,0,0,,-3.4399999999999995,128544.0,"Noch 4 Balken, 20km Reichweite, Batterie 17-21°C, 19,2°C, 29,5%, xxx, 22:45 (5,11kWh) + 16:48 (1,31kWh) = 39:33 geladen, Ladeende 14,4°C, Batterie 21-25°C, 23,0°C, RRW 74km, 85,0%, 14B"
1052,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,31.1,8.3,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128481.0,"Noch 6 Balken, 38km Reichweite, Batterie 24-34°C, 29,8°C, 42,0%, xxx, 10,75h geladen, Ladeende 5,8°C, Batterie 13-21°C, 17,5°C, RRW 105km, 100%"
1053,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,55.7,5.65,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128449.0,"Noch 3 Balken, 17km Reichweite, Batterie 25-35°C, 30,5°C, 24,0%, xxx, 18m28s geladen, Ladeende 14,0°C, Batterie 21-36°C, 29,6°C, RRW 75km, 72,0%, 12B"
1054,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,56.2,6.36,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128394.0,"Noch 3 Balken, 16km Reichweite, Batterie 25-33°C, 29,7°C, 23,0%, xxx, ca 23m21s geladen, Ladeende 16,6°C, Batterie 20-35°C, 28,3°C, RRW 81km, 76,0%, 13B"
1055,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,64.5,5.67,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128338.0,"Noch 4 Balken, 26km Reichweite, Batterie 26-33°C, 29,8°C, 30,0%, xxx, 23m59s geladen, Ladeende 19,9°C, Batterie 29-33°C, 26,9°C, RRW 83km, 75,5%, 12B"
1056,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,10.5,4.41,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128274.0,"Noch 6 Balken, 34km Reichweite, Batterie 25-33°C, 29,8°C, 41,0%, xxx, 20m24s geladen, Ladeende 15,9°C, Batterie 20-33°C, 27,2°C, RRW 74km, 77,5%, 13B"
1057,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,29.8,5.15,Electricity,Summer tires,0,1,0,Normal,11.55,0,0,,-3.4499999999999997,128263.0,"Noch 0 Balken, 0km Reichweite, Batterie 23-28°C, 25,6°C, 8,0%, Schildkröte seit 2,5km, xxx, 10m47s geladen, Ladeende 15,9°C, Batterie 24-32°C, 28,3°C, RRW 41km, 48,5%, 7B"
1058,Mitsubishi,i-MiEV,i-MiEV,49,25.03.2017,88.6,3.3,Electricity,Summer tires,0,1,1,Normal,11.55,0,0,,-3.4499999999999997,128233.0,"Noch 1 Balken, 3km Reichweite, Batterie 20-25°C, 22,6°C, 12,5%, xxx, ca 23m10s geladen, Ladeende 14,6°C, Batterie 20-25°C, 22,6°C, RRW 36km, 41,0%, 5B"
1059,Mitsubishi,i-MiEV,i-MiEV,49,24.03.2017,11.3,4.96,Electricity,Summer tires,1,0,1,Normal,11.59,0,0,,-3.41,128145.0,"Noch 10 Balken, 62km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, Ladeende 8,0°C, RRW 105km"
1060,Mitsubishi,i-MiEV,i-MiEV,49,24.03.2017,83.3,6.0,Electricity,Summer tires,1,1,1,Normal,11.59,0,0,,-3.41,128133.0,"Noch 2 Balken, 14km Reichweite, 22,0%, Solarstrom, 30m14s geladen, Ladeende 11,9°C, RRW 71km, 72%, 12B"
1061,Mitsubishi,i-MiEV,i-MiEV,49,23.03.2017,43.7,5.1,Electricity,Summer tires,1,1,1,Normal,11.67,0,0,,-3.33,128050.0,"Noch 10 Balken, 62km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, Ladeende 8,3°C, Batterie 16-21°C, 18,8°C, RRW 106km, 100%"
1062,Mitsubishi,i-MiEV,i-MiEV,49,23.03.2017,33.7,5.2,Electricity,Summer tires,1,1,1,Normal,15.43,0,0,,0.4299999999999997,128006.0,"Noch 10 Balken, 52km Reichweite, Suewag, 3h geladen, Ladeende 16,3°C, RRW 87km"
1063,Mitsubishi,i-MiEV,i-MiEV,49,23.03.2017,65.6,11.91,Electricity,Summer tires,1,1,1,Normal,13.16,0,0,,-1.84,127972.0,"Noch 0 Balken, 0km Reichweite, Schikdkröte seit 1,5km, Batterie 17-24°C, 21,2°C, 9,0%, Mainova Ökostrom Novanatur, 4,5h geladen, Ladeende 8,5°C, Batterie 18-25°C, 21,7°C, RRW 117km, 100%, Autobahn 80km/h"
1064,Mitsubishi,i-MiEV,i-MiEV,49,22.03.2017,58.3,4.4,Electricity,Summer tires,1,0,1,Normal,13.16,0,0,,-1.84,127907.0,"Noch 6 Balken, ??km Reichweite, Batterie 12-15°C, 13,2°C, 42,0%, Solarstrom, ca 24,5m geladen, Ladeende 9,3°C, Batterie 14-18°C, 16,3°C, RRW 75km, 75,5%, 12B"
1065,Mitsubishi,i-MiEV,i-MiEV,49,21.03.2017,47.7,6.62,Electricity,Summer tires,1,0,1,Normal,13.88,0,0,,-1.1199999999999992,127848.0,"Noch 8 Balken, 47km Reichweite, Mainova Ökostrom Novanatur, 5,25h geladen, Ladeende 5,7°C, Batterie 12-16°C, 14,9°C, RRW 104km, 100%"
1066,Mitsubishi,i-MiEV,i-MiEV,49,20.03.2017,48.0,6.27,Electricity,Summer tires,1,0,1,Normal,13.06,0,0,,-1.9399999999999995,127801.0,"Noch 8 Balken, 57km Reichweite, Mainova Ökostrom Novanatur, 4,5h geladen, Ladeende 10,9°C, Batterie 15-18°C, 16,5°C, RRW 115km, 100%"
1067,Mitsubishi,i-MiEV,i-MiEV,49,19.03.2017,73.6,9.74,Electricity,Summer tires,0,1,1,Normal,13.23,0,0,,-1.7699999999999996,127753.0,"Noch 4 Balken, 25km Reichweite, Mainova Ökostrom Novanatur, 4,25h geladen, Ladeende 14,2°C, Batterie 19-25°C, 21,0°C, RRW 118km, 99,5%"
1068,Mitsubishi,i-MiEV,i-MiEV,49,18.03.2017,62.4,8.04,Electricity,Summer tires,1,0,1,Normal,12.88,0,0,,-2.119999999999999,127679.0,"Noch 6 Balken, 36km Reichweite, Mainova Ökostrom Novanatur, 3,5h geladen, Ladeende 11,0°C, Batterie 15-21°C, 17,3°C, RRW 103km, 100%"
1069,Mitsubishi,i-MiEV,i-MiEV,49,18.03.2017,53.7,6.81,Electricity,Summer tires,1,0,1,Normal,12.68,0,0,,-2.3200000000000003,127617.0,"Noch 7 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, 5,25h geladen, Ladeende 8,4°C, Batterie 13-17°C, 15,3°C, RRW 110km, 100%"
1070,Mitsubishi,i-MiEV,i-MiEV,49,16.03.2017,48.5,6.49,Electricity,Summer tires,1,0,1,Normal,13.38,0,0,,-1.6199999999999992,127563.0,"Noch 8 Balken, 54km Reichweite, Mainova Ökostrom Novanatur, 5,5h geladen, Ladeende 4,7°C, Batterie 14-19°C, 16,3°C, RRW 111km, 100%"
1071,Mitsubishi,i-MiEV,i-MiEV,49,15.03.2017,56.4,7.34,Electricity,Summer tires,1,0,1,Normal,13.01,0,0,,-1.99,127514.0,"Noch 7 Balken, 45km Reichweite, Batterie 14-17°C, 15,3°C, 46,0%, Mainova Ökostrom Novanatur, 4h geladen, Ladeende 4,8°C, Batterie 14-19°C, 16,5°C, RRW 112km, 100%"
1072,Mitsubishi,i-MiEV,i-MiEV,49,14.03.2017,64.0,7.95,Electricity,Summer tires,0,1,1,Normal,12.42,0,0,,-2.58,127458.0,"Noch 6 Balken, 41km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, Ladeende 6,3°C, Batterie 16-23°C, 18,2°C, RRW 117km, 98,5%, Autobahn 80km/h"
1073,Mitsubishi,i-MiEV,i-MiEV,49,13.03.2017,53.8,6.65,Electricity,Summer tires,1,0,1,Normal,12.36,0,0,,-2.640000000000001,127394.0,"Noch 7 Balken, 48km Reichweite, Batterie 12-15°C, 13,3°C, 50,0%, Mainova Ökostrom Novanatur, 3,25h geladen, Ladeende 3,6°C, Batterie 13-19°C, 15,0°C, RRW 106km, 100%"
1074,Mitsubishi,i-MiEV,i-MiEV,49,12.03.2017,46.9,5.95,Electricity,Summer tires,1,0,1,Normal,12.69,0,0,,-2.3100000000000005,127340.0,"Noch 9 Balken, 59km Reichweite, Batterie 14-18°C, 14,7°C, 57,5%, Mainova Ökostrom Novanatur, 2,75h geladen, Ladeende 8,8°C, Batterie 15-22°C, 17,5°C, RRW 117km, 100%"
1075,Mitsubishi,i-MiEV,i-MiEV,49,11.03.2017,12.2,5.24,Electricity,Winter tires,0,0,1,Normal,12.54,0,0,,-2.460000000000001,127293.0,"Noch 10 Balken, 58km Reichweite, Batterie 18-20°C, 19,0°C, 63,5%, Mainova Ökostrom Novanatur, 3h geladen, Ladeende 7,1°C, Batterie 16-21°C, 19,0°C, RRW 94km, 100%"
1076,Mitsubishi,i-MiEV,i-MiEV,49,11.03.2017,61.5,4.0,Electricity,Winter tires,1,1,1,Normal,12.54,0,0,,-2.460000000000001,127281.0,"Noch 6 Balken, 33km Reichweite, 41%, 21m54s geladen, Solarstrom, Ladeende 12,0°C, RRW 69km, 76%, 12B"
1077,Mitsubishi,i-MiEV,i-MiEV,49,10.03.2017,49.3,6.45,Electricity,Winter tires,1,0,1,Normal,13.08,0,0,,-1.92,127219.0,"Noch 8 Balken, 52km Reichweite, Batterie 12-14°C, 13,1°C, 52,5%, 4h geladen, Ladeende 2,4°C, Batterie 11-16°C, 13,8°C, RRW 110km, 100%"
1078,Mitsubishi,i-MiEV,i-MiEV,49,09.03.2017,49.4,6.75,Electricity,Winter tires,1,0,1,Normal,13.66,0,0,,-1.34,127170.0,"Noch 8 Balken, 49km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende 8,4°C, Batterie 13-17°C, 15,3°C, RRW 108km, 100%"
1079,Mitsubishi,i-MiEV,i-MiEV,49,08.03.2017,48.8,7.0,Electricity,Winter tires,1,0,1,Normal,14.34,0,0,,-0.6600000000000001,127120.0,"Noch 7 Balken, 43km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 7,6°C, Batterie 10-14°C, 11,9°C, RRW 100km, 100%"
1080,Mitsubishi,i-MiEV,i-MiEV,49,07.03.2017,48.3,6.47,Electricity,Winter tires,1,0,1,Normal,13.4,0,0,,-1.5999999999999996,127072.0,"Noch 8 Balken, 53km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 4,9°C, Batterie 11-14°C, 12,3°C, RRW 112km, 100%"
1081,Mitsubishi,i-MiEV,i-MiEV,49,06.03.2017,48.6,6.58,Electricity,Winter tires,1,0,1,Normal,13.54,0,0,,-1.4600000000000009,127023.0,"Noch 8 Balken, 52km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende 5,5°C, Batterie 10-14°C, 12,2°C, RRW 112km, 100%"
1082,Mitsubishi,i-MiEV,i-MiEV,49,05.03.2017,94.9,12.51,Electricity,Winter tires,1,0,1,Normal,13.18,0,0,,-1.8200000000000005,126975.0,"Noch 0 Balken, 0km Reichweite, Batterie 16-21°C, 18,6°C, 5,0%, Schildkröte seit 6,1km, 6h geladen, Ladeende 4,8°C, Batterie 12-19°C, 16,3°C, RRW 111km, 100%"
1083,Mitsubishi,i-MiEV,i-MiEV,49,05.03.2017,82.8,10.86,Electricity,Winter tires,1,0,1,Normal,13.12,0,0,,-1.8800000000000008,126880.0,"Noch 1 Balken, 7km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 6,3°C, Batterie 14-21°C, 17,6°C, RRW 102km, 100%"
1084,Mitsubishi,i-MiEV,i-MiEV,49,03.03.2017,48.7,6.67,Electricity,Winter tires,1,0,1,Normal,13.7,0,0,,-1.3000000000000007,126797.0,"Noch 8 Balken, 51km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 4,7°C, Batterie 12-16°C, 14,3°C, RRW 110km, 100%"
1085,Mitsubishi,i-MiEV,i-MiEV,49,02.03.2017,50.5,6.9,Electricity,Winter tires,1,0,1,Normal,13.66,0,0,,-1.34,126748.0,"Noch 7B, 48km RRW, Batterie 11-14°C, 12,1°C, 49,0%, 3,75h geladen, Solarstrom P&amp;C, Ladeende 5,8°C, Batterie 12-18°C, 14,5°C, RRW 112km, 100%, 24.2. 26.2. 27.2. 28.2. 1.3. 2.3."
1086,Mitsubishi,i-MiEV,i-MiEV,49,01.03.2017,49.6,6.6,Electricity,Winter tires,1,0,1,Normal,13.31,0,0,,-1.6899999999999995,126697.0,"Noch 8B, 49km RRW, Batterie 9-12°C, 10,3°C, 51,5%, 4,5h geladen, Solarstrom P&amp;C, Ladeende 6,9°C, Batterie 10-14°C, 11,9°C, RRW 107km, 100%, 24.2. 26.2. 27.2. 28.2. 1.3."
1087,Mitsubishi,i-MiEV,i-MiEV,49,28.02.2017,51.0,6.9,Electricity,Winter tires,1,0,1,Normal,13.53,0,0,,-1.4700000000000006,126648.0,"Noch 7B, 48km RRW, Batterie 9-11°C, 9,9°C, 49,0%, 3,5h geladen, Solarstrom P&amp;C, Ladeende 4,5°C, Batterie 10-16°C, 12,4°C, RRW 106km, 100%, 24.2. 26.2. 27.2. 28.2."
1088,Mitsubishi,i-MiEV,i-MiEV,49,27.02.2017,51.5,6.5,Electricity,Winter tires,1,0,1,Normal,12.62,0,0,,-2.380000000000001,126597.0,"Noch 8B, 54km RRW, Batterie 15-17°C, 15,2°C, 51,5%, 5h geladen, Solarstrom P&amp;C, Ladeende 7,3°C, Batterie 13-17°C, 15,3°C, RRW 116km, 100%, 24.2. 26.2. 27.2."
1089,Mitsubishi,i-MiEV,i-MiEV,49,26.02.2017,67.7,9.2,Electricity,Winter tires,1,0,1,Normal,13.59,0,0,,-1.41,126546.0,"Noch 4B, 27km RRW, Batterie 12-16°C, 13,5°C, 33,5%, 4,5h geladen, Solarstrom P&amp;C, Ladeende 11,4°C, Batterie 16-23°C, 17,6°C, RRW 103km, 100%, 24.2. 26.2."
1090,Mitsubishi,i-MiEV,i-MiEV,49,24.02.2017,49.5,6.4,Electricity,Winter tires,1,0,1,Normal,12.93,0,0,,-2.0700000000000003,126478.0,"Noch 8B, 50km RRW, Batterie 10-12°C, 10,9°C, 52,0%, 4,75h geladen, Solarstrom P&amp;C, Ladeende -0,2°C, Batterie 10-14°C, 11,7°C, RRW 107km, 100%, 24.2."
1091,Mitsubishi,i-MiEV,i-MiEV,49,23.02.2017,53.5,7.37,Electricity,Winter tires,1,0,1,Normal,13.78,0,0,,-1.2200000000000006,126428.0,"Noch 7 Balken, 42km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 8,2°C, Batterie 12-16°C, 14,1°C, RRW 105km, 100%"
1092,Mitsubishi,i-MiEV,i-MiEV,49,22.02.2017,52.5,7.16,Electricity,Winter tires,1,0,1,Normal,13.64,0,0,,-1.3599999999999994,126375.0,"Noch 7 Balken, 45km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende 10,3°C, Batterie 14-18°C, 15,4°C, RRW 108km, 100%"
1093,Mitsubishi,i-MiEV,i-MiEV,49,21.02.2017,48.2,6.31,Electricity,Winter tires,1,0,1,Normal,13.09,0,0,,-1.91,126322.0,"Noch 8 Balken, 54km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 9,6°C, Batterie 13-16°C, 14,3°C, RRW 111km, 100%"
1094,Mitsubishi,i-MiEV,i-MiEV,49,20.02.2017,62.2,8.37,Electricity,Winter tires,1,0,1,Normal,13.46,0,0,,-1.5399999999999991,126274.0,"Noch 6 Balken, 41km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 9,9°C, Batterie 12-15°C, 13,1°C, RRW 114km, 100%"
1095,Mitsubishi,i-MiEV,i-MiEV,49,18.02.2017,80.4,11.22,Electricity,Winter tires,1,0,1,Normal,13.96,0,0,,-1.0399999999999991,126212.0,"Noch 1 Balken, 7km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 7,7°C, Batterie 14-19°C, 16,0°C, RRW 102km, 100%"
1096,Mitsubishi,i-MiEV,i-MiEV,49,16.02.2017,61.5,8.25,Electricity,Winter tires,1,0,1,Normal,13.41,0,0,,-1.59,126131.0,"Noch 6? Balken, 36km Reichweite, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende 5,3°C, Batterie 12-19°C, 14,3°C, RRW 101km, 100%"
1097,Mitsubishi,i-MiEV,i-MiEV,49,15.02.2017,48.5,6.89,Electricity,Winter tires,1,0,1,Normal,14.21,0,0,,-0.7899999999999991,126070.0,"Noch 8 Balken, 49km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -0,2°C, Batterie 8-13°C, 10,3°C, RRW 108km, 100%"
1098,Mitsubishi,i-MiEV,i-MiEV,49,14.02.2017,48.3,6.85,Electricity,Winter tires,1,0,1,Normal,14.18,0,0,,-0.8200000000000003,126021.0,"Noch 8 Balken, 49km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -1,3°C, Batterie 7-12°C, 9,5°C, RRW 107km, 99,5%"
1099,Mitsubishi,i-MiEV,i-MiEV,49,13.02.2017,62.7,8.79,Electricity,Winter tires,1,0,1,Normal,14.02,0,0,,-0.9800000000000004,125973.0,"Noch 5 Balken, 36km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,2°C, Batterie 10-16°C, 11,8°C, RRW 113km, 100%"
1100,Mitsubishi,i-MiEV,i-MiEV,49,10.02.2017,48.7,7.05,Electricity,Winter tires,1,0,1,Normal,14.48,0,0,,-0.5199999999999996,125910.0,"Noch 7 Balken, 45km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -1,3°C, Batterie 6-10°C, 8,0°C, RRW 102km, 100%"
1101,Mitsubishi,i-MiEV,i-MiEV,49,09.02.2017,49.8,7.06,Electricity,Winter tires,1,0,1,Normal,14.18,0,0,,-0.8200000000000003,125861.0,"Noch 7 Balken, 45km Reichweite, 5,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,5°C, Batterie 6-10°C, 8,0°C, RRW 105km, 99,5%"
1102,Mitsubishi,i-MiEV,i-MiEV,49,08.02.2017,49.1,6.79,Electricity,Winter tires,1,0,1,Normal,13.83,0,0,,-1.17,125812.0,"Noch 8 Balken, 50km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -0,3°C, Batterie 6-12°C, 9,1°C, RRW 110km, 100%"
1103,Mitsubishi,i-MiEV,i-MiEV,49,07.02.2017,52.8,7.09,Electricity,Winter tires,1,0,1,Normal,13.43,0,0,,-1.5700000000000005,125762.0,"Noch 7 Balken, 48km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 2,0°C, Batterie 9-14°C, 11,7°C, RRW 111km, 100%"
1104,Mitsubishi,i-MiEV,i-MiEV,49,07.02.2017,49.4,6.75,Electricity,Winter tires,1,0,1,Normal,13.66,0,0,,-1.34,125710.0,"Noch 8 Balken, 50km Reichweite, 5,25h geladen, Mainova Ökostrom Novanatur, Ladeende 1,6°C, Batterie 8-13°C, 10,3°C, RRW 107km, 100%"
1105,Mitsubishi,i-MiEV,i-MiEV,49,04.02.2017,80.3,,Electricity,Winter tires,1,1,1,Normal,,0,0,,,125660.0,"Noch 1 Balken, 7km Reichweite, Batterie 13-17°C, 15,0°C, 16,0%, 5,5h geladen, Ladeende 5,3°C, Batterie 11-18°C, 14,6°C, RRW 104km, 100%, Dauerregen"
1106,Mitsubishi,i-MiEV,i-MiEV,49,03.02.2017,47.0,6.82,Electricity,Winter tires,1,0,1,Normal,14.51,0,0,,-0.4900000000000002,125580.0,"Noch 8 Balken, 49km Reichweite, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende 4,4°C, Batterie 10-16°C, 12,1°C, RRW 106km, 100%"
1107,Mitsubishi,i-MiEV,i-MiEV,49,02.02.2017,52.6,7.59,Electricity,Winter tires,1,0,1,Normal,14.43,0,0,,-0.5700000000000003,125533.0,"Noch 7 Balken, 44km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 4,8°C, Batterie 10-16°C, 12,7°C, RRW 107km, 100%"
1108,Mitsubishi,i-MiEV,i-MiEV,49,01.02.2017,51.3,7.4,Electricity,Winter tires,1,0,1,Normal,14.42,0,0,,-0.5800000000000001,125480.0,"Noch 7 Balken, 43km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende 5,5°C, Batterie 9-16°C, 11,6°C, RRW 108km, 100%"
1109,Mitsubishi,i-MiEV,i-MiEV,49,31.01.2017,48.8,6.8,Electricity,Winter tires,1,0,1,Normal,13.93,0,0,,-1.0700000000000005,125429.0,"Noch 8 Balken, 51km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 2,4°C, Batterie 8-12°C, 9,5°C, RRW 110km, 99,5%"
1110,Mitsubishi,i-MiEV,i-MiEV,49,31.01.2017,48.5,8.43,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,125380.0,"Noch 5 Balken, 38km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 3,9°C, Batterie 8-12°C, 10,0°C, RRW 114km, 100%"
1111,Mitsubishi,i-MiEV,i-MiEV,49,29.01.2017,23.0,7.58,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,125332.0,"Noch 4 Balken, 24km Reichweite, 32,5%, Batterie 8-14°C, 11,3°C, 2,5h geladen, Mainova Ökostrom Novanatur, Ladeende -2,5°C, Batterie 9-16°C, 12,9°C, RRW 87km, 91,5%, 15B"
1112,Mitsubishi,i-MiEV,i-MiEV,49,28.01.2017,66.7,3.45,Electricity,Winter tires,1,1,1,Normal,14.15,0,0,,-0.8499999999999996,125308.0,"Noch 3 Balken, 18km Reichweite, Batterie 7-11°C, 9,1°C, 26,0%, 15m46s geladen, Abbruch, Ladeende 2,5°C, Batterie 10-15°C, 12,7°C, RRW 49km, 54,5%, 8B"
1113,Mitsubishi,i-MiEV,i-MiEV,49,27.01.2017,47.1,6.76,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,125242.0,"Noch 7 Balken, 47km Reichweite, 3h geladen, Mainova Ökostrom Novanatur, Ladeende -2,1°C, Batterie 5-12°C, 7,8°C, RRW 103km, 97,0%"
1114,Mitsubishi,i-MiEV,i-MiEV,49,26.01.2017,48.4,7.17,Electricity,Winter tires,1,0,1,Normal,14.81,0,0,,-0.1899999999999995,125195.0,"Noch 7 Balken, 43km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -4,3°C, Batterie 4-10°C, 6,5°C, RRW 107km, 99,5%"
1115,Mitsubishi,i-MiEV,i-MiEV,49,25.01.2017,52.7,8.14,Electricity,Winter tires,1,0,1,Normal,15.45,0,0,,0.4499999999999993,125146.0,"Noch 6 Balken, 37km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -0,7°C, Batterie 5-10°C, 7,4°C, RRW 102km, 99,5%"
1116,Mitsubishi,i-MiEV,i-MiEV,49,24.01.2017,51.6,7.81,Electricity,Winter tires,1,0,1,Normal,15.14,0,0,,0.14000000000000054,125093.0,"Noch 6 Balken, 37km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -2,6°C, Batterie 4-11°C, 6,7°C, RRW 103km, 99,5%"
1117,Mitsubishi,i-MiEV,i-MiEV,49,23.01.2017,47.4,6.99,Electricity,Winter tires,1,0,1,Normal,14.75,0,0,,-0.25,125042.0,"Noch 7 Balken, 44km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende -2,5°C, Batterie 2-7°C, 3,5°C, RRW 104km, 98,0%"
1118,Mitsubishi,i-MiEV,i-MiEV,49,22.01.2017,37.0,5.82,Electricity,Winter tires,1,0,1,Normal,15.73,0,0,,0.7300000000000004,124994.0,"Noch 9 Balken, 50km Reichweite, 57,5%, Batterie 2-5°C, 3,5°C, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende -8,3°C, Batterie 1-8°C, 4,1°C, RRW 95km, 98,5%"
1119,Mitsubishi,i-MiEV,i-MiEV,49,21.01.2017,19.1,3.69,Electricity,Winter tires,1,0,1,Normal,16.06,0,0,,1.0599999999999987,124957.0,"Noch 12 Balken, 69km Reichweite, 3h geladen, Mainova Ökostrom Novanatur, Ladeende 1,9°C, Batterie 4-12°C, 6,4°C, RRW 92km, 99,5%"
1120,Mitsubishi,i-MiEV,i-MiEV,49,21.01.2017,51.8,7.7,Electricity,Winter tires,1,0,1,Normal,16.06,0,0,,1.0599999999999987,124938.0,"Noch 6 Balken, 40km Reichweite, 43,5%, Batterie 0-4°C, 2,5°C, 7,5h geladen, Mainova Ökostrom Novanatur, Ladeende -7,3°C, Batterie 0-5°C, 2,5°C, RRW 107km, 99,5%"
1121,Mitsubishi,i-MiEV,i-MiEV,49,19.01.2017,64.6,10.03,Electricity,Winter tires,1,0,1,Normal,15.53,0,0,,0.5299999999999994,124886.0,"Noch 4 Balken, 21km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -3,8°C, Batterie 5-12°C, 8,1°C, RRW 103km, 100%"
1122,Mitsubishi,i-MiEV,i-MiEV,49,19.01.2017,84.5,,Electricity,Winter tires,1,0,1,Normal,,0,0,,,124821.0,"Noch 0 Balken, 0km Reichweite, Schildkröte seit 3km, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -4,3°C, Batterie 6-14°C, 10,2°C, RRW 99km, 96,5%"
1123,Mitsubishi,i-MiEV,i-MiEV,49,17.01.2017,49.5,7.33,Electricity,Winter tires,1,0,1,Normal,14.81,0,0,,-0.1899999999999995,124737.0,"Noch 7 Balken, 43km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -3,8°C, Batterie 3-8°C, 5,7°C, RRW 109km, 100%"
1124,Mitsubishi,i-MiEV,i-MiEV,49,16.01.2017,52.7,8.18,Electricity,Winter tires,1,0,1,Normal,15.52,0,1,,0.5199999999999996,124687.0,"Noch 6 Balken, 37km Reichweite, 41,0%, Batterie 2-5°C, 3,7°C, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -5,5°C, Batterie 3-9°C, 5,4°C, RRW 107km, 100%, 1x Frontscheibe freiheizen"
1125,Mitsubishi,i-MiEV,i-MiEV,49,14.01.2017,25.8,3.95,Electricity,Winter tires,1,0,1,Normal,15.31,0,0,,0.3100000000000005,124634.0,"Noch 12 Balken, 72km Reichweite, 2,5h geladen, Mainova Ökostrom Novanatur, Ladeende 3,2°C, Batterie 7-12°C, 8,1°C, RRW 99km, 99,5%"
1126,Mitsubishi,i-MiEV,i-MiEV,49,13.01.2017,60.0,8.13,Electricity,Winter tires,1,0,1,Normal,13.55,0,0,,-1.4499999999999993,124608.0,"Noch 5 Balken, 36km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,2°C, Batterie 6-11°C, 8,7°C, RRW 108km, 100%, "
